objID,ra,dec,z,g,r,i
1.23766E+18,270.0906248,-0.104766797,17.22296,18.97656,17.96274,17.36159
1.23765E+18,270.0034392,0.138641619,17.67689,19.12758,18.08125,27.59533
1.23765E+18,269.9240646,0.116348186,21.64696,24.93931,23.67223,21.2851
1.23766E+18,270.0572059,-0.126692988,19.18776,20.36411,19.61985,19.17669
1.23766E+18,269.9773378,-0.137183115,19.67348,21.42198,20.41616,19.89153
1.23766E+18,269.9737908,-0.137334063,18.27365,20.4285,19.32665,18.53847
1.23766E+18,270.0522682,-0.12999229,21.06438,23.43402,21.47611,20.66304
1.23765E+18,270.0251179,0.137883045,21.18143,23.92601,22.26438,21.77609
1.23765E+18,270.0060035,0.140150526,22.32734,26.15812,23.25331,21.58993
1.23765E+18,269.8965412,0.09486807,22.11959,25.28171,22.03789,21.36893
1.23765E+18,269.9168979,0.113430531,22.84361,25.5491,23.72677,22.41253
1.23766E+18,269.9939084,-0.14051469,19.33112,21.20571,20.30966,19.80023
1.23766E+18,270.0666817,-0.124429771,22.62805,23.02295,22.15778,21.31823
1.23765E+18,270.0046587,0.141198625,16.85438,18.37022,17.42057,17.0287
1.23766E+18,269.9415012,-0.12862403,18.41015,22.94086,20.90563,19.33068
1.23765E+18,269.8955519,0.095333767,21.93073,24.36903,22.41455,22.17236
1.23765E+18,269.898698,0.098851214,18.24178,19.54548,18.833,18.47834
1.23765E+18,269.8578425,0.000492585,21.33297,25.60668,22.29308,20.91528
1.23766E+18,269.9503004,-0.133367537,18.57394,20.95399,19.67395,19.10582
1.23765E+18,269.8858101,0.085147595,18.7043,21.2936,19.75013,18.95768
1.23765E+18,269.8989894,0.101352541,22.24697,25.08398,23.80144,21.765
1.23766E+18,269.9172986,-0.11698979,18.94027,20.5506,19.66269,19.28214
1.23766E+18,270.0859646,-0.115001823,22.24681,22.92003,22.0807,21.2968
1.23765E+18,269.8886709,0.090768949,17.79198,19.61552,18.54541,18.07538
1.23766E+18,269.9228744,-0.121231296,20.7403,23.98828,21.46757,20.9915
1.23766E+18,270.0084318,-0.143673869,19.99951,21.64347,20.76435,20.2085
1.23765E+18,269.9395017,0.13093002,20.01958,22.38131,20.96354,20.19664
1.23765E+18,269.9398609,0.131316958,19.82831,22.49505,21.00401,20.43044
1.23765E+18,269.8631988,0.046402344,21.51771,24.21905,22.6331,21.20256
1.23765E+18,270.1246905,0.073107823,14.53683,16.72345,15.37556,14.8197
1.23765E+18,269.9306511,0.126976273,22.41991,23.63554,22.59807,22.06895
1.23765E+18,269.9135753,0.116329246,19.36462,21.76711,20.2507,19.51153
1.23766E+18,269.9000615,-0.105308182,18.81383,20.36153,19.47107,19.13005
1.23766E+18,269.979917,-0.143981362,23.56631,24.71144,25.76318,21.84963
1.23765E+18,269.923985,0.123936255,19.27757,21.55048,20.16605,19.60493
1.23766E+18,270.059978,-0.132582708,20.42733,25.76189,22.14724,20.81882
1.23766E+18,270.0436152,-0.1389572,20.06765,24.43571,22.12232,20.61357
1.23765E+18,269.915283,0.118909675,23.29396,25.58878,23.72517,22.72927
1.23766E+18,269.9461157,-0.136066943,19.89478,21.76517,20.97919,20.25949
1.23766E+18,269.905174,-0.112042483,19.22136,22.35662,20.43136,19.77617
1.23765E+18,269.8532195,0.013024038,22.48305,25.64878,23.53174,21.53998
1.23766E+18,269.9833707,-0.146529057,22.82691,25.11439,21.46983,19.97493
1.23765E+18,270.003228,0.147498345,21.20149,25.07463,23.67739,21.23036
1.23766E+18,270.1064652,-0.102174141,17.98739,19.97136,18.8189,18.15573
1.23766E+18,270.0994,-0.109153818,18.86057,25.46952,21.51521,19.76282
1.23765E+18,270.0168439,0.1466756,20.94856,24.34026,22.55194,21.78531
1.23766E+18,269.8966974,-0.106239622,20.33775,23.14762,22.00331,20.45749
1.23765E+18,269.996786,0.148204607,18.92417,21.68323,19.98091,19.32883
1.23766E+18,270.0459571,-0.140943946,18.51693,20.43969,19.22838,18.62276
1.23765E+18,269.9325194,0.132319329,22.01464,24.5873,23.28427,21.83022
1.23765E+18,269.9159455,0.122900577,21.52797,23.10143,22.00503,19.46259
1.23766E+18,270.0531482,-0.139163124,21.28885,22.24875,21.19692,20.55443
1.23765E+18,270.0938901,0.115901864,20.96846,23.00463,21.73007,21.34061
1.23766E+18,270.0873223,-0.120997171,22.82387,22.07937,23.46204,20.75845
1.23765E+18,269.8763902,0.083608157,18.34061,23.37982,22.25364,21.07099
1.23766E+18,269.8939613,-0.10534877,15.74019,18.39855,16.91165,16.25368
1.23766E+18,270.0189501,-0.148437066,18.32645,20.3789,19.25036,18.52133
1.23765E+18,269.8584095,0.049444122,17.92904,19.75687,18.66278,18.20035
1.23766E+18,269.8892477,-0.101129751,19.76784,26.40994,22.35104,20.82841
1.23766E+18,270.0775086,-0.128449012,22.05538,26.14715,24.79933,20.7338
1.23766E+18,270.0630044,-0.136299172,19.18446,19.12313,18.8419,18.18347
1.23766E+18,269.9010392,-0.112974919,16.23149,17.83899,16.85188,16.51188
1.23765E+18,269.9227955,0.12883488,21.42849,24.02635,22.72436,21.87782
1.23766E+18,269.9409738,-0.138396693,17.09936,18.38774,17.89865,17.47054
1.23765E+18,269.8604597,0.056923635,18.26488,19.65227,18.83661,18.42777
1.23766E+18,270.0345722,-0.14677352,17.97952,20.49064,19.36579,18.42518
1.23766E+18,270.0945482,-0.117629095,19.37856,25.18345,21.07332,19.88735
1.23765E+18,269.9342153,0.135834888,20.17431,23.37538,21.48645,20.65451
1.23766E+18,270.1108899,-0.102494363,19.39314,20.8924,19.92256,19.4198
1.23766E+18,270.000968,-0.151017214,19.40113,25.11099,21.05865,19.74405
1.23766E+18,270.1056846,-0.108056002,21.36568,22.34682,21.23989,20.61934
1.23766E+18,269.9479638,-0.142132099,19.54796,22.18753,20.49521,19.83575
1.23766E+18,270.0922723,-0.11999518,20.35839,24.43089,22.36451,20.6302
1.23766E+18,270.1007217,-0.113230877,16.21573,17.70962,16.87443,16.32522
1.23765E+18,269.916329,0.126405851,21.6025,24.85944,23.09591,22.48678
1.23766E+18,269.9570284,-0.145401104,20.66302,23.28818,21.87066,20.81515
1.23765E+18,269.978955,0.150199263,20.26792,22.72816,21.26917,21.03161
1.23766E+18,270.0568072,-0.140891647,18.79988,20.41536,19.39412,18.91353
1.23766E+18,270.1084744,-0.106447209,17.93864,19.64706,18.7001,18.12992
1.23766E+18,269.8944133,-0.109339947,20.25033,22.99716,20.96944,20.48459
1.23765E+18,269.9064386,0.119931666,18.66797,20.25645,19.33924,18.93418
1.23766E+18,269.9872929,-0.151780171,22.82762,18.78282,17.95185,17.4743
1.23765E+18,269.9094435,0.122510086,19.88623,23.57085,22.50576,20.77124
1.23765E+18,269.890963,0.106573111,20.37272,23.39135,21.20566,20.52135
1.23765E+18,269.8887028,0.104427848,19.86317,21.86487,20.81786,20.3327
1.23766E+18,269.9227067,-0.131674631,20.09617,22.15722,20.62503,20.03788
1.23765E+18,269.871067,0.081816593,23.46503,17.20887,16.39493,16.17904
1.23766E+18,270.0023037,-0.153054916,13.9501,15.15763,14.44859,13.78972
1.23766E+18,269.9761384,-0.151338749,23.0267,25.66885,24.65494,21.71124
1.23766E+18,270.0359142,-0.149182127,20.01756,20.79739,20.02859,19.56745
1.23766E+18,269.9884636,-0.153053644,16.77825,19.13478,17.63101,16.86872
1.23766E+18,270.093393,-0.121963356,19.63943,23.72075,21.30375,20.04212
1.23766E+18,269.9071864,-0.1225025,17.01543,19.72298,18.07907,17.5211
1.23766E+18,270.0520423,-0.144939594,19.16563,20.89459,19.89588,19.29694
1.23766E+18,269.9291031,-0.136767438,19.42692,21.14713,20.07001,19.70284
1.23766E+18,269.9714805,-0.151588332,18.46348,20.40344,19.43486,18.79234
1.23765E+18,269.8457319,0.004067976,21.48282,23.80893,21.85219,21.16549
1.23765E+18,269.8931872,0.111609227,18.15884,19.48649,18.66875,18.27006
1.23766E+18,270.0235653,-0.152760543,19.85139,22.32268,20.8569,20.24486
1.23766E+18,270.1097449,-0.109040129,22.9564,23.39103,25.05016,19.55496
1.23766E+18,269.9016684,-0.119500972,20.12505,24.91039,21.77291,20.65288
1.23766E+18,269.9671299,-0.151237786,19.7043,21.674,20.75929,20.27336
1.23766E+18,270.0979011,-0.120130237,19.94251,26.65401,23.48062,20.76561
1.23765E+18,269.8697221,0.084102312,18.65398,25.10608,24.81236,24.35578
1.23766E+18,269.980077,-0.153804918,18.90472,21.196,21.48198,19.21292
1.23766E+18,270.0026702,-0.155130766,17.45805,18.4013,17.52139,17.38506
1.23766E+18,270.0899586,-0.126459153,16.30013,18.23868,17.16662,16.48827
1.23766E+18,270.0583722,-0.143905351,19.8657,22.34111,21.69374,20.56174
1.23765E+18,269.8450635,0.010811879,21.10124,24.99776,21.7577,21.71688
1.23765E+18,269.9955573,0.1553276,20.49735,23.43181,21.60221,20.83586
1.23765E+18,269.8997198,0.118913013,20.68074,25.07999,21.76599,20.79783
1.23766E+18,269.993737,-0.155609155,19.01821,21.02824,24.80212,24.36175
1.23765E+18,270.1150806,0.105074191,12.7258,14.57418,13.70343,12.73697
1.23766E+18,269.8981469,-0.11796195,17.34326,16.2621,16.8102,15.59478
1.23766E+18,270.0896692,-0.127536493,18.62981,22.48298,20.42485,19.13585
1.23765E+18,269.9195642,0.133653475,19.0396,21.2223,19.92851,19.3063
1.23765E+18,269.8846428,0.105174722,22.67192,25.88983,24.1079,22.06653
1.23766E+18,269.9769845,-0.154725042,20.4578,22.11683,21.21004,20.65502
1.23766E+18,269.9231731,-0.136291566,20.08264,25.73973,21.32421,20.2246
1.23765E+18,269.9253953,0.137732596,18.92233,22.92566,20.70776,19.6146
1.23766E+18,270.0362642,-0.152678197,19.41712,21.90308,20.44577,19.76581
1.23766E+18,270.108541,-0.113551129,21.94467,24.75058,23.92433,20.98711
1.23766E+18,270.1166197,-0.105623257,18.98892,20.93648,19.86926,19.26088
1.23766E+18,270.0308882,-0.154280962,19.85108,23.04242,21.11714,20.19097
1.23766E+18,269.8901202,-0.112656206,19.75786,23.94675,21.46755,20.67834
1.23765E+18,269.8613526,0.074636119,17.37114,20.60865,19.37679,18.10102
1.23766E+18,269.9490744,-0.149015505,19.21774,24.09632,21.42019,19.94326
1.23765E+18,269.8955654,0.118489791,17.99858,19.79116,18.78082,18.31411
1.23765E+18,269.8419176,0.005485902,21.34483,25.38172,23.01491,21.93059
1.23766E+18,269.8960569,-0.119587525,17.71295,19.24017,18.35343,18.03892
1.23765E+18,269.9307344,0.142523233,20.78623,25.15192,21.38308,19.73491
1.23765E+18,269.8643603,0.082794127,22.24372,23.99222,22.53391,21.60981
1.23766E+18,270.0429683,-0.153052547,19.71049,21.42272,20.62581,19.84923
1.23766E+18,269.9717937,-0.156449057,18.89983,23.82137,21.12771,19.69214
1.23766E+18,270.0728626,-0.141432119,19.7887,22.83361,21.89191,20.16487
1.23766E+18,269.9562256,-0.153040981,19.52481,25.07877,23.42226,20.44859
1.23765E+18,269.8409135,0.008521981,19.31178,22.78729,21.38519,19.92213
1.23765E+18,269.8563898,0.069976312,17.28218,19.14057,18.06001,17.54676
1.23766E+18,269.9828835,-0.159008517,18.90964,20.37694,19.55623,19.04647
1.23766E+18,269.932942,-0.145209735,17.48472,19.03063,18.21074,17.72846
1.23765E+18,269.844335,0.036819283,19.40316,23.3975,21.48433,20.02237
1.23765E+18,269.8839447,0.110252799,22.54951,25.73016,24.98014,23.11601
1.23766E+18,269.9450847,-0.150533325,17.77323,19.44239,18.44857,17.89212
1.23766E+18,269.9205597,-0.139221736,22.01496,26.40443,23.19896,21.54202
1.23765E+18,269.8823378,0.108968419,21.07183,24.99701,22.72821,21.35529
1.23766E+18,270.0602496,-0.149021232,21.6597,23.47443,21.15949,20.51877
1.23765E+18,269.8396525,0.013997544,17.68607,20.67884,19.09351,18.17963
1.23766E+18,270.0977565,-0.127872648,20.57434,23.85187,22.11391,21.06959
1.23766E+18,269.9395984,-0.149262746,18.84385,20.2754,19.35179,18.7573
1.23765E+18,269.9821122,0.16004481,18.71994,21.58771,19.83911,19.2466
1.23765E+18,269.9399352,0.149774739,18.89841,20.40319,19.53978,19.2484
1.23765E+18,269.8382584,0.00051755,20.60964,23.23714,22.0617,21.15997
1.23766E+18,269.9829317,-0.160915795,21.25622,25.27025,23.40402,21.46596
1.23766E+18,269.8740249,-0.101669972,20.78222,22.98298,21.47378,21.04216
1.23766E+18,270.0082186,-0.161736369,22.77959,25.12363,21.86289,20.52844
1.23766E+18,270.0561834,-0.152127624,20.68091,22.42133,21.17726,20.54361
1.23765E+18,269.9902634,0.162183005,21.45058,23.89131,21.66298,21.09695
1.23766E+18,270.0150022,-0.161784578,17.35123,19.15282,18.31943,18.09833
1.23766E+18,269.9174837,-0.139985776,20.93816,22.07179,21.1347,20.62897
1.23766E+18,270.1190345,-0.110843027,20.43902,22.7021,21.43246,20.73741
1.23766E+18,269.8996968,-0.128318662,19.55639,20.8432,20.01636,19.77437
1.23766E+18,269.9122048,-0.137316101,19.34708,21.40973,20.3008,19.99747
1.23766E+18,269.9180801,-0.140935979,20.65103,22.25121,21.10612,20.63806
1.23766E+18,270.0736093,-0.145625678,20.36154,18.87783,24.88977,24.78131
1.23765E+18,269.8367973,0.00807535,21.2189,25.20932,23.65877,21.68184
1.23765E+18,269.8378231,0.020531261,16.63109,18.45175,17.42221,16.98014
1.23766E+18,269.8849473,-0.116194473,19.54095,20.81457,19.43226,20.73891
1.23766E+18,269.8882547,-0.119401178,19.6841,25.12812,21.59632,20.8089
1.23766E+18,269.9085672,-0.135641851,20.60139,22.59687,21.52245,20.63858
1.23765E+18,269.9131587,0.138729992,19.63973,21.70889,20.56576,20.02853
1.23766E+18,269.9488009,-0.15583317,17.98648,20.003,18.84496,18.23796
1.23766E+18,269.92531,-0.146076457,18.44805,22.70158,20.44951,19.25121
1.23765E+18,269.8781262,0.109976164,18.86378,21.09395,19.97261,19.20996
1.23766E+18,269.8723953,-0.103290711,18.74829,20.21101,19.31867,19.09941
1.23765E+18,269.944673,0.15468687,18.15265,20.46085,19.0693,18.45257
1.23766E+18,269.9751595,-0.16248379,18.61307,20.18685,19.28393,18.79879
1.23765E+18,269.8947158,0.126370195,23.3932,24.63692,23.7399,22.08038
1.23765E+18,269.999467,0.16465814,21.75951,22.94473,21.90552,21.25039
1.23766E+18,269.9494253,-0.15678075,19.82221,21.14567,20.36565,19.96554
1.23765E+18,269.8518654,0.073190088,19.21163,20.38373,19.66757,19.11365
1.23766E+18,269.9315226,-0.150485662,18.54922,21.25868,19.78843,19.03715
1.23766E+18,269.9049906,-0.13541371,18.08854,20.30654,19.20752,18.59394
1.23766E+18,270.0271321,-0.163369506,23.68172,18.93916,18.64833,26.36915
1.23766E+18,270.1154297,-0.118831661,22.82691,21.18062,20.17101,18.66748
1.23765E+18,269.8954032,0.129328024,20.23514,22.82127,21.28304,20.57203
1.23766E+18,269.8924218,-0.126926224,19.34741,22.20322,21.02083,19.36492
1.23766E+18,269.9331145,-0.152360029,18.09937,20.93221,19.24973,18.45811
1.23766E+18,269.8781004,-0.113421266,18.89657,20.64614,19.63008,19.2715
1.23766E+18,270.1240081,-0.111155455,17.62103,19.38755,18.34589,17.77955
1.23765E+18,269.8542078,0.080870295,22.0036,24.9376,23.97226,21.58631
1.23766E+18,269.9604338,-0.162159002,19.91591,21.1574,20.51663,20.0378
1.23766E+18,270.1024187,-0.131908764,20.70666,23.28737,21.6004,20.81113
1.23765E+18,269.9378076,0.155172923,22.16915,22.95668,22.13841,21.54806
1.23765E+18,269.83276,0.00286388,20.68893,25.88006,23.57025,21.98645
1.23766E+18,270.0143415,-0.166929416,19.59915,21.88784,20.68609,19.82423
1.23766E+18,270.0208655,-0.16633764,18.64313,22.22176,20.27614,19.0847
1.23765E+18,269.9920637,0.167491345,20.73425,22.69699,21.39627,20.88486
1.23766E+18,269.9633296,-0.163644049,19.85465,24.90833,20.84316,20.11521
1.23766E+18,270.0058017,-0.167721209,19.61827,23.61762,21.57717,19.95991
1.23765E+18,269.8781401,0.115665848,22.90558,23.96152,22.66603,22.38172
1.23766E+18,270.117406,-0.120222883,26.51754,18.61687,28.78666,16.99416
1.23765E+18,269.9807498,0.167107023,21.48978,24.5775,22.23975,21.67688
1.23766E+18,270.0781206,-0.14903437,16.33153,19.57917,17.94926,16.78054
1.23766E+18,270.0214659,-0.167234936,21.00057,23.2269,21.72716,20.65046
1.23765E+18,269.9712054,0.166150984,21.59478,25.1075,23.11089,21.40679
1.23766E+18,269.9709246,-0.166184675,19.57795,21.7154,20.60587,19.92729
1.23766E+18,269.940724,-0.158172301,20.72943,24.55145,22.01454,21.11738
1.23766E+18,269.8933932,-0.13134678,19.73025,23.4093,21.22215,20.38239
1.23765E+18,269.8807525,0.120061167,28.28874,30.33457,29.98954,15.16646
1.23766E+18,269.8723359,-0.111083028,18.8918,20.49896,19.61203,19.254
1.23765E+18,269.9589671,0.164213573,18.30319,19.66371,18.86076,18.5144
1.23766E+18,269.9970808,-0.169421472,19.10735,21.75266,20.58928,19.76442
1.23766E+18,269.9648829,-0.16578513,20.17561,22.68645,21.01217,20.40272
1.23766E+18,269.9514413,-0.162366015,21.258,22.54335,21.37691,20.68279
1.23765E+18,269.8304954,0.004365566,19.53314,22.92971,21.09784,20.27589
1.23766E+18,269.9763976,-0.168314599,21.62058,21.9481,21.2732,20.78542
1.23766E+18,270.1247659,-0.115647876,18.91263,22.85707,20.22878,19.38698
1.23766E+18,269.9245855,-0.152662404,20.10143,21.98216,21.07737,20.62234
1.23766E+18,270.0369033,-0.166331163,19.92841,25.22748,22.59952,20.39414
1.23766E+18,269.9400937,-0.159642265,20.67931,22.89072,21.39657,21.17197
1.23765E+18,269.9104192,0.145430307,20.19509,24.10945,22.54959,21.2804
1.23765E+18,269.8795654,0.121135485,17.46057,21.00792,26.0877,16.59188
1.23766E+18,269.927124,-0.154520992,19.5366,21.13155,20.14632,19.68663
1.23766E+18,269.9952819,-0.170978693,19.65411,22.9037,20.92361,20.05557
1.23765E+18,269.9645692,0.167406502,17.6184,20.11564,19.85688,18.3775
1.23765E+18,269.9468357,0.162650525,20.52151,25.1146,22.51172,21.35092
1.23766E+18,269.9145809,-0.1483302,19.01842,22.55059,20.26913,19.68285
1.23765E+18,269.9414463,0.16110463,21.1575,23.3146,21.74693,21.65911
1.23766E+18,269.9542795,-0.165334761,22.32158,25.59372,22.5422,21.66867
1.23765E+18,269.8284132,-0.00070243,21.36188,24.18186,22.79588,21.46387
1.23766E+18,269.9145825,-0.149474224,22.42697,23.40054,22.18688,21.57692
1.23765E+18,270.0134983,0.17188476,20.13798,22.41358,20.94491,20.53883
1.23765E+18,269.9120848,0.148325824,21.29962,22.51815,21.58215,21.15241
1.23766E+18,269.8707936,-0.11430868,18.74609,22.4754,19.84734,19.06882
1.23766E+18,270.0521129,-0.164539298,18.80111,20.27844,19.46284,18.98142
1.23765E+18,269.9816479,0.171641059,21.31231,25.71984,22.2103,21.40248
1.23765E+18,269.8670309,0.110304159,18.49977,20.30961,19.58687,25.60696
1.23765E+18,269.8694494,0.11338667,19.1795,21.30308,20.18419,19.60421
1.23766E+18,270.1280291,-0.116366026,20.64835,22.68155,21.27958,20.60003
1.23765E+18,269.8366455,0.058355352,21.2601,21.60114,21.14351,20.72939
1.23765E+18,269.8261825,0.002154595,18.95873,22.12472,20.46438,19.48261
1.23765E+18,269.9258868,0.157559903,20.53972,22.26593,20.98757,20.36411
1.23765E+18,270.0000329,0.174497048,20.50105,22.77544,21.70228,21.26473
1.23765E+18,270.1078567,0.137295215,22.07411,21.96941,21.63265,21.25996
1.23766E+18,269.8606376,-0.105213732,18.65893,23.31747,20.83211,19.60904
1.23766E+18,269.8663002,-0.112335464,22.25479,23.48897,22.59167,21.12945
1.23766E+18,269.8914135,-0.136779852,21.72113,23.80753,23.06149,20.99104
1.23766E+18,270.0373983,-0.170624668,18.6923,21.35623,19.71674,18.95496
1.23765E+18,269.8559165,0.098903214,19.01675,22.23766,20.32163,19.50489
1.23765E+18,270.056275,0.165465344,16.01053,17.36583,16.52195,16.17872
1.23766E+18,269.9672415,-0.17171972,20.54558,26.11717,22.02077,20.34817
1.23765E+18,269.8761392,0.123444412,20.83262,22.99671,21.57627,21.21926
1.23766E+18,270.0590046,-0.165085953,19.18566,23.11338,21.11279,19.55307
1.23766E+18,269.9358809,-0.163189015,18.8469,20.42449,19.53555,19.0824
1.23766E+18,269.9091918,-0.149991601,19.76034,21.15488,20.31574,20.01818
1.23765E+18,269.8363845,0.064196673,19.79677,21.6402,20.59414,20.00627
1.23766E+18,269.9174404,-0.155272141,18.6391,21.25455,19.9993,19.21504
1.23765E+18,269.9040475,0.147592705,19.60326,20.76294,20.47848,19.98484
1.23765E+18,269.9275975,0.160676447,22.52362,23.97088,22.46455,21.21602
1.23766E+18,269.8599607,-0.107044151,21.79333,24.68641,22.64206,21.56257
1.23766E+18,269.9179636,-0.156054398,19.88147,23.09375,21.47044,20.32323
1.23766E+18,270.1239131,-0.125474247,21.57013,23.63169,22.59171,21.27943
1.23765E+18,269.8669591,0.115794826,19.35016,21.75099,20.48171,19.77712
1.23765E+18,269.903363,0.147689825,22.82732,25.13076,24.80173,21.60018
1.23765E+18,269.9969303,0.17648295,17.86504,19.56903,18.58123,18.16754
1.23766E+18,270.0979175,-0.147379261,22.81161,25.11058,20.40944,19.98633
1.23766E+18,270.0115608,-0.176602155,17.55725,19.05098,18.22248,17.72058
1.23765E+18,269.9196488,0.157699184,19.92596,24.32847,24.80182,24.36229
1.23766E+18,270.1451992,-0.101270777,19.54506,21.78739,20.47687,19.85815
1.23765E+18,269.911614,0.153415093,19.00151,21.7102,20.41164,19.50027
1.23765E+18,269.934658,0.164653078,20.17129,21.60925,20.57024,20.08183
1.23766E+18,269.9208761,-0.158621577,15.53476,16.86936,16.1188,15.81717
1.23766E+18,269.9335559,-0.164368204,18.73075,20.1862,19.43947,18.95245
1.23766E+18,270.1340521,-0.116218202,17.00858,17.76074,17.73476,25.99833
1.23766E+18,269.9773612,-0.176029553,19.81136,22.10301,21.08526,20.63841
1.23765E+18,269.8369419,0.070199035,18.89944,20.40879,19.49231,19.11133
1.23766E+18,270.1012029,-0.146206929,22.82691,23.39149,20.98529,19.74347
1.23765E+18,269.8632688,0.113802748,21.87202,24.97322,24.80204,21.68665
1.23766E+18,270.0638372,-0.166423046,20.06274,24.20769,22.32158,20.73507
1.23766E+18,269.9367087,-0.166673639,19.58119,22.94867,21.14983,20.07548
1.23765E+18,269.8492702,0.095226482,20.68673,23.72578,22.33334,21.53707
1.23766E+18,269.865954,-0.118117117,21.91463,25.662,21.68309,21.42795
1.23766E+18,269.9608396,-0.174354946,22.90959,25.96643,23.88049,21.12986
1.23765E+18,269.9619271,0.174810146,23.08637,25.11437,24.14975,24.03556
1.23765E+18,270.1112053,0.140184275,21.54232,24.98303,23.75673,21.84614
1.23765E+18,269.9100177,0.154678406,21.24334,24.97376,22.52844,21.98033
1.23765E+18,270.1156202,0.136645782,17.27837,19.3903,18.64097,17.46708
1.23765E+18,269.9020681,0.150019315,16.39663,17.99766,17.06996,16.55864
1.23766E+18,269.8741203,-0.12748235,20.90164,25.01179,21.73628,21.13133
1.23766E+18,269.9239307,-0.162307729,20.86586,24.49877,22.04661,21.56086
1.23766E+18,270.1033098,-0.146827824,25.46396,28.57845,16.76887,15.52637
1.23766E+18,269.8759209,-0.129766281,14.12252,16.55341,15.30711,14.65106
1.23766E+18,270.0426097,-0.174571339,19.95115,24.39072,25.40874,20.57229
1.23766E+18,269.9094342,-0.155290071,20.74831,22.9655,22.77608,21.40862
1.23766E+18,270.0205479,-0.178971047,21.23644,24.30133,23.89608,21.29144
1.23766E+18,270.0572124,-0.170903254,21.87208,24.2595,22.3458,21.12606
1.23765E+18,269.8336323,0.069359624,20.08992,25.67063,22.02462,20.69538
1.23765E+18,269.9580382,0.175619972,22.82681,25.11423,24.80191,17.37902
1.23765E+18,269.904643,0.153763214,22.19708,25.30998,23.59737,21.85991
1.23765E+18,269.8577581,0.111887944,19.96084,24.70564,22.78382,20.64398
1.23765E+18,269.8466398,0.096186486,19.53865,20.99513,20.22151,19.86425
1.23765E+18,269.9014963,0.15195038,20.93937,21.11526,22.36259,24.35705
1.23765E+18,269.8299185,0.062210446,20.09115,21.92743,20.82805,20.24138
1.23765E+18,269.9932055,0.181083877,20.78312,23.66994,21.39743,20.83546
1.23766E+18,269.951251,-0.174613165,17.93317,19.59901,18.77395,18.2588
1.23765E+18,269.9603366,0.177159783,17.88101,19.25722,18.41819,18.6542
1.23766E+18,270.1254316,-0.131289901,17.95121,20.56586,19.01715,18.21997
1.23766E+18,269.875291,-0.13199084,18.623,25.11517,24.80281,20.29865
1.23766E+18,269.9052993,-0.154973685,18.08388,20.02923,18.98029,18.49318
1.23766E+18,269.9292059,-0.167396353,21.50206,24.14533,23.28024,21.66157
1.23765E+18,269.9620662,0.177803064,18.40133,19.30293,26.67918,27.07837
1.23766E+18,270.1179621,-0.138438317,17.15052,18.78107,17.8443,17.29968
1.23766E+18,269.8983353,-0.150937224,20.0427,21.86246,20.79197,20.32286
1.23766E+18,269.9973726,-0.181971839,19.31211,21.05618,20.13044,19.68376
1.23765E+18,269.8491828,0.101887173,23.15696,24.83079,22.94232,22.33479
1.23765E+18,269.9506091,0.175191856,18.27314,20.56753,19.21247,18.08326
1.23766E+18,269.888483,-0.143907842,20.62316,23.85008,21.87521,21.05328
1.23765E+18,269.9550769,0.176551956,25.27952,27.67693,16.03714,14.47544
1.23765E+18,270.0635177,0.170761471,9.471758,10.06296,8.966448,8.792519
1.23765E+18,269.9799258,0.18122227,19.90769,24.23845,21.68297,20.51365
1.23765E+18,269.9330023,0.169593865,20.42775,25.39682,23.58321,21.64702
1.23766E+18,269.8595149,-0.116321894,21.12461,26.49397,23.69324,21.16139
1.23766E+18,269.8868469,-0.143372052,18.17249,19.65264,18.83066,18.4775
1.23766E+18,270.0394829,-0.178472539,21.21043,22.48836,22.91329,21.59743
1.23765E+18,269.9552783,0.177850664,21.2014,23.36383,23.23239,24.3618
1.23765E+18,269.9801131,0.182377407,18.50718,23.79271,20.9735,19.39607
1.23766E+18,270.0690422,-0.170143175,19.91352,21.64311,20.80424,20.15319
1.23765E+18,269.8812398,0.140134334,22.60436,25.77832,21.7736,21.43461
1.23765E+18,269.8767029,0.136364463,21.85827,23.7515,22.48204,22.01179
1.23766E+18,270.0470205,-0.177772842,22.3383,23.95301,24.82909,21.28572
1.23766E+18,270.0184646,-0.182968761,22.124,22.23552,21.96009,23.84934
1.23765E+18,269.8657884,0.125931921,18.91009,21.74276,20.15785,19.35846
1.23766E+18,269.9487312,-0.176928432,19.17457,20.37956,19.74202,19.33419
1.23765E+18,269.9538709,0.178639834,18.04704,20.28033,24.82288,24.42487
1.23766E+18,270.1339631,0.127053173,19.57434,20.97932,20.21723,19.94959
1.23766E+18,270.1350688,-0.12595507,21.1329,23.81435,21.20211,20.48234
1.23766E+18,269.92646,-0.169490484,20.47823,24.9482,24.51078,20.59875
1.23766E+18,269.9491317,-0.177952434,17.44993,19.91837,18.59352,17.86182
1.23766E+18,270.0094448,-0.18497932,19.37319,20.88812,20.14895,19.54804
1.23766E+18,270.017624,-0.18443055,16.17235,17.70514,16.84659,16.30556
1.23766E+18,269.9111295,-0.162664077,17.64142,18.90045,18.31406,17.95739
1.23766E+18,269.9141209,-0.164571251,18.49177,20.70357,19.47945,19.02813
1.23765E+18,269.9489242,0.178510917,21.43108,23.81977,22.50499,21.83485
1.23766E+18,270.0486452,-0.179265885,22.05447,23.22288,22.18595,21.03398
1.23766E+18,269.9653791,-0.182509817,21.77348,23.52792,22.89076,20.63592
